external_id	external_url	q
1679-849X	https://doaj.org/toc/1679-849X	Q50814654
1679-9127	https://doaj.org/toc/1679-9127	Q50814653
1679-9615	https://doaj.org/toc/1679-9615	Q50521874
1680-2004	https://doaj.org/toc/1680-2004	Q50521869
1680-2993	https://doaj.org/toc/1680-2993	Q50521868
1680-7626	https://doaj.org/toc/1680-7626	Q50521866
1680-8398	https://doaj.org/toc/1680-8398	Q50521865
1681-150X	https://doaj.org/toc/1681-150X	Q50521863
1681-6048	https://doaj.org/toc/1681-6048	Q50521861
1682-0363	https://doaj.org/toc/1682-0363	Q50521859
1682-1750	https://doaj.org/toc/1682-1750	Q50521854
1682-2749	https://doaj.org/toc/1682-2749	Q50814652
1682-5527	https://doaj.org/toc/1682-5527	Q50521851
1682-606X	https://doaj.org/toc/1682-606X	Q50521847
1682-6957	https://doaj.org/toc/1682-6957	Q6067284
1683-1764	https://doaj.org/toc/1683-1764	Q7694899
1683-6065	https://doaj.org/toc/1683-6065	Q50521845
1683-7584	https://doaj.org/toc/1683-7584	Q50521843
1683-979X	https://doaj.org/toc/1683-979X	Q50521840
1684-2782	https://doaj.org/toc/1684-2782	Q50521838
1685-9502	https://doaj.org/toc/1685-9502	Q50521835
1686-5456	https://doaj.org/toc/1686-5456	Q50521833
1687-2215	https://doaj.org/toc/1687-2215	Q50814651
1687-4048	https://doaj.org/toc/1687-4048	Q50521831
1687-5710	https://doaj.org/toc/1687-5710	Q50770761
1687-5966	https://doaj.org/toc/1687-5966	Q50521830
1687-6393	https://doaj.org/toc/1687-6393	Q50521828
1687-6679	https://doaj.org/toc/1687-6679	Q50521826
1687-6741	https://doaj.org/toc/1687-6741	Q50521824
1687-6784	https://doaj.org/toc/1687-6784	Q50521823
1687-6806	https://doaj.org/toc/1687-6806	Q50521819
1687-6822	https://doaj.org/toc/1687-6822	Q50521818
1687-6849	https://doaj.org/toc/1687-6849	Q50521815
1687-6865	https://doaj.org/toc/1687-6865	Q50521813
1687-6873	https://doaj.org/toc/1687-6873	Q50521810
1687-7144	https://doaj.org/toc/1687-7144	Q50521808
1687-725X	https://doaj.org/toc/1687-725X	Q50521807
1687-7381	https://doaj.org/toc/1687-7381	Q50521802
1687-7470	https://doaj.org/toc/1687-7470	Q50521801
1687-8132	https://doaj.org/toc/1687-8132	Q50521798
1687-8159	https://doaj.org/toc/1687-8159	Q50521795
1687-8175	https://doaj.org/toc/1687-8175	Q50521794
1687-8507	https://doaj.org/toc/1687-8507	Q27726220
1687-8655	https://doaj.org/toc/1687-8655	Q50521791
1687-9325	https://doaj.org/toc/1687-9325	Q50521788
1687-9341	https://doaj.org/toc/1687-9341	Q50521786
1687-9368	https://doaj.org/toc/1687-9368	Q50521783
1687-9465	https://doaj.org/toc/1687-9465	Q50521782
1687-9562	https://doaj.org/toc/1687-9562	Q50521781
1687-9600	https://doaj.org/toc/1687-9600	Q50521779
1688-3691	https://doaj.org/toc/1688-3691	Q50521777
1688-4094	https://doaj.org/toc/1688-4094	Q50521775
1688-4949	https://doaj.org/toc/1688-4949	Q50521774
1688-5287	https://doaj.org/toc/1688-5287	Q50521771
1688-7026	https://doaj.org/toc/1688-7026	Q50534244
1688-7794	https://doaj.org/toc/1688-7794	Q50534247
1688-8375	https://doaj.org/toc/1688-8375	Q50534250
1689-4642	https://doaj.org/toc/1689-4642	Q50814650
1689-5150	https://doaj.org/toc/1689-5150	Q50534337
1689-765X	https://doaj.org/toc/1689-765X	Q50534335
1689-8168	https://doaj.org/toc/1689-8168	Q50534334
1690-7515	https://doaj.org/toc/1690-7515	Q50534332
1690-8627	https://doaj.org/toc/1690-8627	Q50769537
1691-4929	https://doaj.org/toc/1691-4929	Q50534331
1691-8088	https://doaj.org/toc/1691-8088	Q50534329
1692-0074	https://doaj.org/toc/1692-0074	Q50534327
1692-0279	https://doaj.org/toc/1692-0279	Q50534325
1692-1259	https://doaj.org/toc/1692-1259	Q50534323
1692-2522	https://doaj.org/toc/1692-2522	Q50534320
1692-2530	https://doaj.org/toc/1692-2530	Q50534318
1692-3030	https://doaj.org/toc/1692-3030	Q50534316
1692-3324	https://doaj.org/toc/1692-3324	Q50534315
1692-3561	https://doaj.org/toc/1692-3561	Q50534314
1692-3960	https://doaj.org/toc/1692-3960	Q50534312
1692-5858	https://doaj.org/toc/1692-5858	Q50534310
1692-6250	https://doaj.org/toc/1692-6250	Q50534308
1692-715X	https://doaj.org/toc/1692-715X	Q50534306
1692-7273	https://doaj.org/toc/1692-7273	Q50534304
1692-7311	https://doaj.org/toc/1692-7311	Q50534302
1692-8261	https://doaj.org/toc/1692-8261	Q50534300
1692-8415	https://doaj.org/toc/1692-8415	Q50534297
1692-8563	https://doaj.org/toc/1692-8563	Q50534295
1692-8857	https://doaj.org/toc/1692-8857	Q50534292
1693-069X	https://doaj.org/toc/1693-069X	Q50534290
1693-0991	https://doaj.org/toc/1693-0991	Q50534289
1693-1025	https://doaj.org/toc/1693-1025	Q50534288
1693-1076	https://doaj.org/toc/1693-1076	Q50534287
1693-1084	https://doaj.org/toc/1693-1084	Q50534285
1693-1246	https://doaj.org/toc/1693-1246	Q50534283
1693-1394	https://doaj.org/toc/1693-1394	Q50534282
1693-1505	https://doaj.org/toc/1693-1505	Q50534281
1693-2951	https://doaj.org/toc/1693-2951	Q50534280
1693-3389	https://doaj.org/toc/1693-3389	Q50534279
1693-3516	https://doaj.org/toc/1693-3516	Q50534276
1693-3656	https://doaj.org/toc/1693-3656	Q50534273
1693-3710	https://doaj.org/toc/1693-3710	Q50534271
1693-4725	https://doaj.org/toc/1693-4725	Q50534269
1693-5586	https://doaj.org/toc/1693-5586	Q50534267
1693-5616	https://doaj.org/toc/1693-5616	Q50534266
1693-5683	https://doaj.org/toc/1693-5683	Q50534265
1693-5853	https://doaj.org/toc/1693-5853	Q50534263
1693-5926	https://doaj.org/toc/1693-5926	Q50534259
1693-6019	https://doaj.org/toc/1693-6019	Q50534257
1693-6590	https://doaj.org/toc/1693-6590	Q50534253
1693-6604	https://doaj.org/toc/1693-6604	Q50534252
1693-6671	https://doaj.org/toc/1693-6671	Q50534251
1693-6728	https://doaj.org/toc/1693-6728	Q50534433
1693-6736	https://doaj.org/toc/1693-6736	Q50534432
1693-6922	https://doaj.org/toc/1693-6922	Q50534431
1693-699X	https://doaj.org/toc/1693-699X	Q50534429
1693-7740	https://doaj.org/toc/1693-7740	Q50534536
1693-8437	https://doaj.org/toc/1693-8437	Q50534426
1693-900X	https://doaj.org/toc/1693-900X	Q50534424
1693-9115	https://doaj.org/toc/1693-9115	Q50534421
1693-9697	https://doaj.org/toc/1693-9697	Q50534419
1693-9867	https://doaj.org/toc/1693-9867	Q50534418
1694-0423	https://doaj.org/toc/1694-0423	Q50769629
1694-2116	https://doaj.org/toc/1694-2116	Q50769665
1694-5948	https://doaj.org/toc/1694-5948	Q50534417
1694-609X	https://doaj.org/toc/1694-609X	Q50534415
1694-7398	https://doaj.org/toc/1694-7398	Q50814649
1695-2618	https://doaj.org/toc/1695-2618	Q50814648
1695-288X	https://doaj.org/toc/1695-288X	Q50769719
1695-324X	https://doaj.org/toc/1695-324X	Q50814632
1695-6494	https://doaj.org/toc/1695-6494	Q50814631
1695-6885	https://doaj.org/toc/1695-6885	Q50534412
1695-7253	https://doaj.org/toc/1695-7253	Q50534408
1695-9752	https://doaj.org/toc/1695-9752	Q50534407
1696-019X	https://doaj.org/toc/1696-019X	Q50534405
1696-4713	https://doaj.org/toc/1696-4713	Q50769779
1696-5043	https://doaj.org/toc/1696-5043	Q50534403
1696-6759	https://doaj.org/toc/1696-6759	Q50534402
1696-7348	https://doaj.org/toc/1696-7348	Q50814630
1696-8360	https://doaj.org/toc/1696-8360	Q50534400
1697-011X	https://doaj.org/toc/1697-011X	Q50814629
1697-0780	https://doaj.org/toc/1697-0780	Q50814628
1697-090X	https://doaj.org/toc/1697-090X	Q50769876
1697-218X	https://doaj.org/toc/1697-218X	Q50814627
1697-5197	https://doaj.org/toc/1697-5197	Q50769959
1697-5928	https://doaj.org/toc/1697-5928	Q50534397
1697-7912	https://doaj.org/toc/1697-7912	Q50534396
1697-8293	https://doaj.org/toc/1697-8293	Q50814625
1698-272X	https://doaj.org/toc/1698-272X	Q50534395
1698-322X	https://doaj.org/toc/1698-322X	Q50534394
1698-7799	https://doaj.org/toc/1698-7799	Q50534392
1699-311X	https://doaj.org/toc/1699-311X	Q50534390
1699-437X	https://doaj.org/toc/1699-437X	Q50814624
1699-597X	https://doaj.org/toc/1699-597X	Q50534386
1699-695X	https://doaj.org/toc/1699-695X	Q50534385
1699-8154	https://doaj.org/toc/1699-8154	Q50814623
1699-8774	https://doaj.org/toc/1699-8774	Q50534384
1699-9495	https://doaj.org/toc/1699-9495	Q50534381
1708-2749	https://doaj.org/toc/1708-2749	Q50534380
1708-7570	https://doaj.org/toc/1708-7570	Q50814622
1718-4770	https://doaj.org/toc/1718-4770	Q50770044
1718-5556	https://doaj.org/toc/1718-5556	Q50814621
1720-190X	https://doaj.org/toc/1720-190X	Q50534379
1720-7525	https://doaj.org/toc/1720-7525	Q50814620
1721-6915	https://doaj.org/toc/1721-6915	Q50534377
1721-9809	https://doaj.org/toc/1721-9809	Q50534376
1722-8093	https://doaj.org/toc/1722-8093	Q50534374
1724-0700	https://doaj.org/toc/1724-0700	Q50534371
1724-6768	https://doaj.org/toc/1724-6768	Q50814619
1724-7322	https://doaj.org/toc/1724-7322	Q50534369
1725-0463	https://doaj.org/toc/1725-0463	Q50770088
1726-0728	https://doaj.org/toc/1726-0728	Q50534367
1726-4073	https://doaj.org/toc/1726-4073	Q15758027
1726-6009	https://doaj.org/toc/1726-6009	Q50534366
1726-9776	https://doaj.org/toc/1726-9776	Q50534363
1727-3781	https://doaj.org/toc/1727-3781	Q50814718
1727-558X	https://doaj.org/toc/1727-558X	Q50534361
1727-5776	https://doaj.org/toc/1727-5776	Q50534360
1727-8120	https://doaj.org/toc/1727-8120	Q50814617
1728-192X	https://doaj.org/toc/1728-192X	Q50534357
1728-2667	https://doaj.org/toc/1728-2667	Q50534356
1728-4236	https://doaj.org/toc/1728-4236	Q50534355
1728-4260	https://doaj.org/toc/1728-4260	Q50534353
1728-5127	https://doaj.org/toc/1728-5127	Q50534350
1728-6514	https://doaj.org/toc/1728-6514	Q50814616
1729-0341	https://doaj.org/toc/1729-0341	Q50534349
1729-3804	https://doaj.org/toc/1729-3804	Q50814614
1729-4649	https://doaj.org/toc/1729-4649	Q50534347
1729-4827	https://doaj.org/toc/1729-4827	Q50534345
1729-8091	https://doaj.org/toc/1729-8091	Q50814613
1730-1270	https://doaj.org/toc/1730-1270	Q50534342
1731-5638	https://doaj.org/toc/1731-5638	Q50534535
1731-6715	https://doaj.org/toc/1731-6715	Q50534534
1731-710X	https://doaj.org/toc/1731-710X	Q50534532
1732-0801	https://doaj.org/toc/1732-0801	Q50534528
1732-1948	https://doaj.org/toc/1732-1948	Q50534527
1732-2189	https://doaj.org/toc/1732-2189	Q50534524
1732-4254	https://doaj.org/toc/1732-4254	Q50534521
1732-9353	https://doaj.org/toc/1732-9353	Q50534520
1733-3911	https://doaj.org/toc/1733-3911	Q50534517
1733-8069	https://doaj.org/toc/1733-8069	Q50814612
1733-8670	https://doaj.org/toc/1733-8670	Q50534515
1734-1531	https://doaj.org/toc/1734-1531	Q50534513
1734-1663	https://doaj.org/toc/1734-1663	Q50534512
1734-3402	https://doaj.org/toc/1734-3402	Q50534510
1734-4948	https://doaj.org/toc/1734-4948	Q50814611
1734-7467	https://doaj.org/toc/1734-7467	Q50814610
1734-9923	https://doaj.org/toc/1734-9923	Q50534509
1735-0808	https://doaj.org/toc/1735-0808	Q5723002
1735-093X	https://doaj.org/toc/1735-093X	Q50534507
1735-112X	https://doaj.org/toc/1735-112X	Q50534503
1735-1855	https://doaj.org/toc/1735-1855	Q50534502
1735-1936	https://doaj.org/toc/1735-1936	Q50534500
1735-210X	https://doaj.org/toc/1735-210X	Q50534499
1735-3602	https://doaj.org/toc/1735-3602	Q50534498
1735-3998	https://doaj.org/toc/1735-3998	Q26839990
1735-4013	https://doaj.org/toc/1735-4013	Q50534495
1735-496X	https://doaj.org/toc/1735-496X	Q50534492
1735-5133	https://doaj.org/toc/1735-5133	Q50534491
1735-5702	https://doaj.org/toc/1735-5702	Q50534489
1735-6679	https://doaj.org/toc/1735-6679	Q50534488
1735-7799	https://doaj.org/toc/1735-7799	Q50534487
1735-8299	https://doaj.org/toc/1735-8299	Q50534486
1735-8442	https://doaj.org/toc/1735-8442	Q50534485
1735-8620	https://doaj.org/toc/1735-8620	Q50534480
1735-885X	https://doaj.org/toc/1735-885X	Q50534478
1735-9791	https://doaj.org/toc/1735-9791	Q50534476
1736-2563	https://doaj.org/toc/1736-2563	Q50534474
1736-5597	https://doaj.org/toc/1736-5597	Q50534473
1736-6518	https://doaj.org/toc/1736-6518	Q50534471
1736-6852	https://doaj.org/toc/1736-6852	Q50534467
1736-8723	https://doaj.org/toc/1736-8723	Q12370224
1736-874X	https://doaj.org/toc/1736-874X	Q50534465
1736-8987	https://doaj.org/toc/1736-8987	Q50534460
1736-9290	https://doaj.org/toc/1736-9290	Q50534459
1737-7374	https://doaj.org/toc/1737-7374	Q50534458
1738-1894	https://doaj.org/toc/1738-1894	Q50534457
1738-3110	https://doaj.org/toc/1738-3110	Q50534455
1738-5733	https://doaj.org/toc/1738-5733	Q50534453
1738-6764	https://doaj.org/toc/1738-6764	Q50534451
1740-4398	https://doaj.org/toc/1740-4398	Q26842115
1747-5368	https://doaj.org/toc/1747-5368	Q50534450
1748-1317	https://doaj.org/toc/1748-1317	Q50534449
1752-3079	https://doaj.org/toc/1752-3079	Q50814609
1752-8062	https://doaj.org/toc/1752-8062	Q5133809
1753-0296	https://doaj.org/toc/1753-0296	Q50770153
1753-5794	https://doaj.org/toc/1753-5794	Q50814608
1756-8277	https://doaj.org/toc/1756-8277	Q50534448
1757-9481	https://doaj.org/toc/1757-9481	Q50814607
1758-972X	https://doaj.org/toc/1758-972X	Q50770207
1759-0434	https://doaj.org/toc/1759-0434	Q50814605
1759-9008	https://doaj.org/toc/1759-9008	Q50770315
1760-5776	https://doaj.org/toc/1760-5776	Q50814604
1760-7914	https://doaj.org/toc/1760-7914	Q50534447
1765-2723	https://doaj.org/toc/1765-2723	Q50814603
1765-2901	https://doaj.org/toc/1765-2901	Q50814602
1766-2796	https://doaj.org/toc/1766-2796	Q50534446
1766-3059	https://doaj.org/toc/1766-3059	Q50534443
1774-7988	https://doaj.org/toc/1774-7988	Q50534629
1775-4275	https://doaj.org/toc/1775-4275	Q50534626
1776-2669	https://doaj.org/toc/1776-2669	Q50534624
1779-6288	https://doaj.org/toc/1779-6288	Q50770365
1784-5092	https://doaj.org/toc/1784-5092	Q50534622
1787-064X	https://doaj.org/toc/1787-064X	Q50814601
1788-2591	https://doaj.org/toc/1788-2591	Q50814600
1789-4921	https://doaj.org/toc/1789-4921	Q50534621
1790-3572	https://doaj.org/toc/1790-3572	Q15762500
1790-9899	https://doaj.org/toc/1790-9899	Q50814599
1791-1362	https://doaj.org/toc/1791-1362	Q50534619
1791-2377	https://doaj.org/toc/1791-2377	Q50770395
1791-261X	https://doaj.org/toc/1791-261X	Q50534618
1791-4027	https://doaj.org/toc/1791-4027	Q50534617
1791-4884	https://doaj.org/toc/1791-4884	Q50814596
1791-5120	https://doaj.org/toc/1791-5120	Q50534615
1791-5201	https://doaj.org/toc/1791-5201	Q50534612
1791-5767	https://doaj.org/toc/1791-5767	Q50534611
1791-9002	https://doaj.org/toc/1791-9002	Q50534609
1791-9622	https://doaj.org/toc/1791-9622	Q50534608
1792-1244	https://doaj.org/toc/1792-1244	Q50814595
1792-7919	https://doaj.org/toc/1792-7919	Q50534606
1794-1237	https://doaj.org/toc/1794-1237	Q50534604
1794-192X	https://doaj.org/toc/1794-192X	Q50534600
1794-2470	https://doaj.org/toc/1794-2470	Q50534598
1794-2489	https://doaj.org/toc/1794-2489	Q50534597
1794-3108	https://doaj.org/toc/1794-3108	Q50534596
1794-3841	https://doaj.org/toc/1794-3841	Q50534594
1794-5887	https://doaj.org/toc/1794-5887	Q50534592
1794-5992	https://doaj.org/toc/1794-5992	Q50534590
1794-8231	https://doaj.org/toc/1794-8231	Q50534588
1794-8886	https://doaj.org/toc/1794-8886	Q50534587
1794-8932	https://doaj.org/toc/1794-8932	Q50534586
1794-9165	https://doaj.org/toc/1794-9165	Q50534585
1794-9831	https://doaj.org/toc/1794-9831	Q50534583
1794-9998	https://doaj.org/toc/1794-9998	Q50534582
1796-4407	https://doaj.org/toc/1796-4407	Q50814593
1797-2299	https://doaj.org/toc/1797-2299	Q50814591
1799-3121	https://doaj.org/toc/1799-3121	Q50814589
1799-3350	https://doaj.org/toc/1799-3350	Q50814588
1799-8204	https://doaj.org/toc/1799-8204	Q50534579
1800-279X	https://doaj.org/toc/1800-279X	Q50534576
1800-4156	https://doaj.org/toc/1800-4156	Q50534575
1800-6450	https://doaj.org/toc/1800-6450	Q50534574
1800-8755	https://doaj.org/toc/1800-8755	Q50534573
1801-0865	https://doaj.org/toc/1801-0865	Q50534571
1801-1764	https://doaj.org/toc/1801-1764	Q50534568
1801-3422	https://doaj.org/toc/1801-3422	Q50534566
1801-5395	https://doaj.org/toc/1801-5395	Q50534565
1801-8807	https://doaj.org/toc/1801-8807	Q50814586
1802-2170	https://doaj.org/toc/1802-2170	Q50814582
1802-2308	https://doaj.org/toc/1802-2308	Q50534564
1802-2669	https://doaj.org/toc/1802-2669	Q50814579
1802-3061	https://doaj.org/toc/1802-3061	Q50814717
1802-4637	https://doaj.org/toc/1802-4637	Q50534563
1802-4866	https://doaj.org/toc/1802-4866	Q50534560
1802-5420	https://doaj.org/toc/1802-5420	Q50534558
1802-680X	https://doaj.org/toc/1802-680X	Q50534555
1802-792X	https://doaj.org/toc/1802-792X	Q50534554
1802-8527	https://doaj.org/toc/1802-8527	Q50534553
1802-8853	https://doaj.org/toc/1802-8853	Q50814716
1803-537X	https://doaj.org/toc/1803-537X	Q50534551
1803-7437	https://doaj.org/toc/1803-7437	Q45093608
1803-8417	https://doaj.org/toc/1803-8417	Q50534548
1803-8670	https://doaj.org/toc/1803-8670	Q50534545
1803-9278	https://doaj.org/toc/1803-9278	Q50534544
1804-0462	https://doaj.org/toc/1804-0462	Q50814714
1804-0616	https://doaj.org/toc/1804-0616	Q50534543
1804-1132	https://doaj.org/toc/1804-1132	Q29156045
1804-1663	https://doaj.org/toc/1804-1663	Q50814713
1804-171X	https://doaj.org/toc/1804-171X	Q50534542
1804-2724	https://doaj.org/toc/1804-2724	Q50552591
1804-3240	https://doaj.org/toc/1804-3240	Q29155856
1804-4824	https://doaj.org/toc/1804-4824	Q50814712
1804-5081	https://doaj.org/toc/1804-5081	Q50552590
1804-5588	https://doaj.org/toc/1804-5588	Q15838296
1804-7106	https://doaj.org/toc/1804-7106	Q50814711
1804-8285	https://doaj.org/toc/1804-8285	Q50814710
1804-9338	https://doaj.org/toc/1804-9338	Q50769446
1805-0174	https://doaj.org/toc/1805-0174	Q50552589
1805-0603	https://doaj.org/toc/1805-0603	Q50552586
1805-2576	https://doaj.org/toc/1805-2576	Q50814709
1805-3580	https://doaj.org/toc/1805-3580	Q50552585
1805-4196	https://doaj.org/toc/1805-4196	Q50769368
1805-4854	https://doaj.org/toc/1805-4854	Q50552584
1805-4951	https://doaj.org/toc/1805-4951	Q50814708
1805-5117	https://doaj.org/toc/1805-5117	Q50814707
1805-5443	https://doaj.org/toc/1805-5443	Q50552581
1805-7578	https://doaj.org/toc/1805-7578	Q50814706
1805-8825	https://doaj.org/toc/1805-8825	Q50814705
1805-9163	https://doaj.org/toc/1805-9163	Q50552580
1805-9430	https://doaj.org/toc/1805-9430	Q50814704
1806-0013	https://doaj.org/toc/1806-0013	Q50552579
1806-0269	https://doaj.org/toc/1806-0269	Q50552578
1806-0420	https://doaj.org/toc/1806-0420	Q50552577
1806-1222	https://doaj.org/toc/1806-1222	Q50552576
1806-2695	https://doaj.org/toc/1806-2695	Q50552574
1806-3845	https://doaj.org/toc/1806-3845	Q50552572
1806-3993	https://doaj.org/toc/1806-3993	Q50814702
1806-4892	https://doaj.org/toc/1806-4892	Q50552570
1806-4906	https://doaj.org/toc/1806-4906	Q50552569
1806-5023	https://doaj.org/toc/1806-5023	Q50814700
1806-5988	https://doaj.org/toc/1806-5988	Q50552567
1806-6356	https://doaj.org/toc/1806-6356	Q50552566
1806-9118	https://doaj.org/toc/1806-9118	Q50552565
1807-0221	https://doaj.org/toc/1807-0221	Q50814699
1807-1325	https://doaj.org/toc/1807-1325	Q50552564
1807-1384	https://doaj.org/toc/1807-1384	Q50814698
1807-1821	https://doaj.org/toc/1807-1821	Q50552561
1807-2135	https://doaj.org/toc/1807-2135	Q50552560
1807-3026	https://doaj.org/toc/1807-3026	Q50552558
1807-3042	https://doaj.org/toc/1807-3042	Q50552556
1807-3859	https://doaj.org/toc/1807-3859	Q50552555
1807-3867	https://doaj.org/toc/1807-3867	Q50552553
1807-5436	https://doaj.org/toc/1807-5436	Q50552551
1807-5509	https://doaj.org/toc/1807-5509	Q50552550
1807-5908	https://doaj.org/toc/1807-5908	Q50814697
1807-734X	https://doaj.org/toc/1807-734X	Q50814695
1807-7692	https://doaj.org/toc/1807-7692	Q50814694
1807-8583	https://doaj.org/toc/1807-8583	Q50814693
1807-8591	https://doaj.org/toc/1807-8591	Q50814692
1807-8621	https://doaj.org/toc/1807-8621	Q1872766
1807-8664	https://doaj.org/toc/1807-8664	Q50552548
1807-8850	https://doaj.org/toc/1807-8850	Q50552547
1807-8893	https://doaj.org/toc/1807-8893	Q50552543
1807-9288	https://doaj.org/toc/1807-9288	Q50814691
1807-9717	https://doaj.org/toc/1807-9717	Q50552542
1807-975X	https://doaj.org/toc/1807-975X	Q50552538
1808-0251	https://doaj.org/toc/1808-0251	Q50431618
1808-0529	https://doaj.org/toc/1808-0529	Q50552536
1808-107X	https://doaj.org/toc/1808-107X	Q50552535
1808-1851	https://doaj.org/toc/1808-1851	Q50552534
1808-1878	https://doaj.org/toc/1808-1878	Q50814690
1808-1967	https://doaj.org/toc/1808-1967	Q50814689
1808-2432	https://doaj.org/toc/1808-2432	Q50552532
1808-270X	https://doaj.org/toc/1808-270X	Q50552530
1808-2793	https://doaj.org/toc/1808-2793	Q50814688
1808-2882	https://doaj.org/toc/1808-2882	Q50814686
1808-3099	https://doaj.org/toc/1808-3099	Q50552529
1808-3102	https://doaj.org/toc/1808-3102	Q50552526
1808-3536	https://doaj.org/toc/1808-3536	Q50814685
1808-3781	https://doaj.org/toc/1808-3781	Q50552524
1808-4079	https://doaj.org/toc/1808-4079	Q50552523
1808-5377	https://doaj.org/toc/1808-5377	Q50814682
1808-5652	https://doaj.org/toc/1808-5652	Q50552521
1808-799X	https://doaj.org/toc/1808-799X	Q50814684
1809-0044	https://doaj.org/toc/1809-0044	Q50552520
1809-0761	https://doaj.org/toc/1809-0761	Q50814680
1809-1040	https://doaj.org/toc/1809-1040	Q50552519
