journal,issn
http://www.wikidata.org/entity/Q28840808,2154-6096
http://www.wikidata.org/entity/Q28840812,1991-962X
http://www.wikidata.org/entity/Q28840849,1687-9317
http://www.wikidata.org/entity/Q28841170,1431-9756
http://www.wikidata.org/entity/Q28841167,2192-3698
http://www.wikidata.org/entity/Q28841195,1091-0905
http://www.wikidata.org/entity/Q28841173,2090-0155
http://www.wikidata.org/entity/Q28841186,1936-1513
http://www.wikidata.org/entity/Q28841184,2194-3206
http://www.wikidata.org/entity/Q28841187,2329-7662
http://www.wikidata.org/entity/Q28841187,2329-7670
http://www.wikidata.org/entity/Q28841192,1946-0910
http://www.wikidata.org/entity/Q28841196,2048-7703
http://www.wikidata.org/entity/Q28841199,2229-0443
http://www.wikidata.org/entity/Q28841197,2168-1392
http://www.wikidata.org/entity/Q28861718,1260-4984
http://www.wikidata.org/entity/Q28869248,0374-9444
http://www.wikidata.org/entity/Q29023784,2172-9220
http://www.wikidata.org/entity/Q29043653,0001-6160
http://www.wikidata.org/entity/Q29043824,0005-2787
http://www.wikidata.org/entity/Q7209666,1527-1544
http://www.wikidata.org/entity/Q15757211,1005-1031
http://www.wikidata.org/entity/Q25303226,2153-2168
http://www.wikidata.org/entity/Q29035419,0161-5564
http://www.wikidata.org/entity/Q29035413,1224-6808
http://www.wikidata.org/entity/Q29035415,1476-4172
http://www.wikidata.org/entity/Q29035421,1020-3397
http://www.wikidata.org/entity/Q29043658,0734-211X
http://www.wikidata.org/entity/Q29043667,0300-9246
http://www.wikidata.org/entity/Q29043671,0029-6341
http://www.wikidata.org/entity/Q29043696,0891-3919
http://www.wikidata.org/entity/Q29043661,1043-1810
http://www.wikidata.org/entity/Q29043705,0140-6701
http://www.wikidata.org/entity/Q29043673,1827-6121
http://www.wikidata.org/entity/Q29043689,1548-9000
http://www.wikidata.org/entity/Q29043735,0049-237X
http://www.wikidata.org/entity/Q29043736,0022-3832
http://www.wikidata.org/entity/Q29043710,1555-7340
http://www.wikidata.org/entity/Q29043709,1555-7332
http://www.wikidata.org/entity/Q29043766,0731-7158
http://www.wikidata.org/entity/Q29043720,1911-9925
http://www.wikidata.org/entity/Q29043770,0264-3421
http://www.wikidata.org/entity/Q29043742,1179-7231
http://www.wikidata.org/entity/Q29043781,0190-3578
http://www.wikidata.org/entity/Q29043741,1467-8349
http://www.wikidata.org/entity/Q29043748,1040-838X
http://www.wikidata.org/entity/Q29043789,0309-586X
http://www.wikidata.org/entity/Q29043754,2227-5452
http://www.wikidata.org/entity/Q29043810,0143-1471
http://www.wikidata.org/entity/Q29043813,0029-554X
http://www.wikidata.org/entity/Q29043816,0963-8253
http://www.wikidata.org/entity/Q29043822,0096-2252
http://www.wikidata.org/entity/Q29043783,1931-9193
http://www.wikidata.org/entity/Q29043832,0959-5295
http://www.wikidata.org/entity/Q29043800,1472-4561
http://www.wikidata.org/entity/Q29043802,1743-1026
http://www.wikidata.org/entity/Q29043811,1819-3455
http://www.wikidata.org/entity/Q29043818,1319-6308
http://www.wikidata.org/entity/Q29043857,0721-5924
http://www.wikidata.org/entity/Q29043826,1757-6458
http://www.wikidata.org/entity/Q29043839,1687-3009
http://www.wikidata.org/entity/Q29043855,1431-1496
http://www.wikidata.org/entity/Q29043852,1609-9982
http://www.wikidata.org/entity/Q29043865,1527-6562
http://www.wikidata.org/entity/Q29043909,0954-416X
http://www.wikidata.org/entity/Q29043877,1055-6796
http://www.wikidata.org/entity/Q29043882,1382-3485
http://www.wikidata.org/entity/Q29043940,0163-5980
http://www.wikidata.org/entity/Q29043903,1743-6893
http://www.wikidata.org/entity/Q29043905,1195-4396
http://www.wikidata.org/entity/Q29043911,1179-5395
http://www.wikidata.org/entity/Q29043958,0035-9289
http://www.wikidata.org/entity/Q29043922,1933-0537
http://www.wikidata.org/entity/Q29043927,1463-6417
http://www.wikidata.org/entity/Q29043969,0344-6891
http://www.wikidata.org/entity/Q29043931,1865-1356
http://www.wikidata.org/entity/Q29043987,0098-4094
http://www.wikidata.org/entity/Q29043942,2159-4953
http://www.wikidata.org/entity/Q29043951,1530-0803
http://www.wikidata.org/entity/Q29044007,0304-5412
http://www.wikidata.org/entity/Q29044005,0430-0696
http://www.wikidata.org/entity/Q29043985,1933-3145
http://www.wikidata.org/entity/Q29044002,1607-5889
http://www.wikidata.org/entity/Q29044002,1816-3831
http://www.wikidata.org/entity/Q29044000,1939-4608
http://www.wikidata.org/entity/Q29044000,1939-4616
http://www.wikidata.org/entity/Q29044013,1070-485X
http://www.wikidata.org/entity/Q29044013,1938-3789
http://www.wikidata.org/entity/Q29126769,1256-0480
http://www.wikidata.org/entity/Q29126769,2419-0780
http://www.wikidata.org/entity/Q29156021,1803-7356
http://www.wikidata.org/entity/Q29259740,1084-5771
http://www.wikidata.org/entity/Q29259812,1942-4558
http://www.wikidata.org/entity/Q29519845,2373-9231
http://www.wikidata.org/entity/Q29637193,2156-2903
http://www.wikidata.org/entity/Q29698638,2159-5089
http://www.wikidata.org/entity/Q29700239,0356-7893
http://www.wikidata.org/entity/Q29700240,0046-967X
http://www.wikidata.org/entity/Q29870648,1136-3207
http://www.wikidata.org/entity/Q29890351,0368-1254
http://www.wikidata.org/entity/Q30017169,1900-1592
http://www.wikidata.org/entity/Q30032903,1697-5723
http://www.wikidata.org/entity/Q30036683,2478-7426
http://www.wikidata.org/entity/Q30036683,9954-5039
http://www.wikidata.org/entity/Q30063421,0401-2844
http://www.wikidata.org/entity/Q30097866,0214-4050
http://www.wikidata.org/entity/Q30119667,1133-8555
http://www.wikidata.org/entity/Q30133767,1611-9967
http://www.wikidata.org/entity/Q30133780,1867-0512
http://www.wikidata.org/entity/Q30140813,0974-5572
http://www.wikidata.org/entity/Q30247246,2444-6122
http://www.wikidata.org/entity/Q30251359,2472-1751
http://www.wikidata.org/entity/Q30337294,2245-2087
http://www.wikidata.org/entity/Q30721234,1517-5081
http://www.wikidata.org/entity/Q31979210,2208-1453
http://www.wikidata.org/entity/Q33176784,0196-1039
http://www.wikidata.org/entity/Q33632318,1624-1568
http://www.wikidata.org/entity/Q34194184,9969-7262
http://www.wikidata.org/entity/Q34301181,1070-4140
http://www.wikidata.org/entity/Q35387261,0590-8876
http://www.wikidata.org/entity/Q679210,1662-0402
http://www.wikidata.org/entity/Q682690,0277-7037
http://www.wikidata.org/entity/Q682690,1098-2787
http://www.wikidata.org/entity/Q683286,1684-4637
http://www.wikidata.org/entity/Q683440,1421-7430
http://www.wikidata.org/entity/Q690952,0014-7095
http://www.wikidata.org/entity/Q697168,0952-3022
http://www.wikidata.org/entity/Q697206,1439-6165
http://www.wikidata.org/entity/Q703577,0025-5831
http://www.wikidata.org/entity/Q703577,1432-1807
http://www.wikidata.org/entity/Q705816,0004-3273
http://www.wikidata.org/entity/Q712072,1615-4118
http://www.wikidata.org/entity/Q712371,0391-9064
http://www.wikidata.org/entity/Q713085,1617-724X
http://www.wikidata.org/entity/Q717721,7018-3322
http://www.wikidata.org/entity/Q722773,1016-4987
http://www.wikidata.org/entity/Q738294,0024-9394
http://www.wikidata.org/entity/Q743119,0933-2790
http://www.wikidata.org/entity/Q745688,1089-5639
http://www.wikidata.org/entity/Q745688,1520-5215
http://www.wikidata.org/entity/Q751228,0996-133X
http://www.wikidata.org/entity/Q753932,0233-4356
http://www.wikidata.org/entity/Q757509,1680-7316
http://www.wikidata.org/entity/Q757509,1680-7324
http://www.wikidata.org/entity/Q758890,1869-4578
http://www.wikidata.org/entity/Q759493,0863-0348
http://www.wikidata.org/entity/Q763922,1013-0896
http://www.wikidata.org/entity/Q772288,0224-3091
http://www.wikidata.org/entity/Q773802,0738-5854
http://www.wikidata.org/entity/Q776358,0269-946X
http://www.wikidata.org/entity/Q776367,0003-8032
http://www.wikidata.org/entity/Q777223,1641-4292
http://www.wikidata.org/entity/Q781568,0310-0049
http://www.wikidata.org/entity/Q781568,1836-7402
http://www.wikidata.org/entity/Q781987,1613-4826
http://www.wikidata.org/entity/Q784831,0192-9674
http://www.wikidata.org/entity/Q789983,1613-6713
http://www.wikidata.org/entity/Q794333,1505-6562
http://www.wikidata.org/entity/Q797089,1614-0656
http://www.wikidata.org/entity/Q814448,0144-929X
http://www.wikidata.org/entity/Q814448,1362-3001
http://www.wikidata.org/entity/Q814934,0722-0189
http://www.wikidata.org/entity/Q815748,0153-1069
http://www.wikidata.org/entity/Q819697,0017-7296
http://www.wikidata.org/entity/Q824480,1422-9188
http://www.wikidata.org/entity/Q833195,0007-7135
http://www.wikidata.org/entity/Q833881,1004-5171
http://www.wikidata.org/entity/Q838254,1060-1201
http://www.wikidata.org/entity/Q838464,1936-2110
http://www.wikidata.org/entity/Q838541,0048-6493
http://www.wikidata.org/entity/Q840861,1054-7606
http://www.wikidata.org/entity/Q848629,0041-5537
http://www.wikidata.org/entity/Q855176,0343-7728
http://www.wikidata.org/entity/Q856448,0341-4183
http://www.wikidata.org/entity/Q858319,0008-6002
http://www.wikidata.org/entity/Q860020,1614-9157
http://www.wikidata.org/entity/Q863421,0342-8095
http://www.wikidata.org/entity/Q864602,0006-3444
http://www.wikidata.org/entity/Q864602,1464-3510
http://www.wikidata.org/entity/Q870221,1010-2248
http://www.wikidata.org/entity/Q876363,0165-0106
http://www.wikidata.org/entity/Q876363,1572-8420
http://www.wikidata.org/entity/Q881475,2195-4828
http://www.wikidata.org/entity/Q882590,0949-1872
http://www.wikidata.org/entity/Q886067,0948-5643
http://www.wikidata.org/entity/Q886995,0340-8574
http://www.wikidata.org/entity/Q892754,1866-0606
http://www.wikidata.org/entity/Q902828,0020-1669
http://www.wikidata.org/entity/Q902828,1520-510X
http://www.wikidata.org/entity/Q903432,0040-4039
http://www.wikidata.org/entity/Q903432,1873-3581
http://www.wikidata.org/entity/Q909723,0083-3401
http://www.wikidata.org/entity/Q911585,0391-6863
http://www.wikidata.org/entity/Q912847,0170-5288
http://www.wikidata.org/entity/Q913303,2173-1918
http://www.wikidata.org/entity/Q917338,1175-9488
http://www.wikidata.org/entity/Q919631,0007-1188
http://www.wikidata.org/entity/Q919631,0366-0826
http://www.wikidata.org/entity/Q919631,1476-5381
http://www.wikidata.org/entity/Q921217,1697-0179
http://www.wikidata.org/entity/Q921844,1072-625X
http://www.wikidata.org/entity/Q922150,1217-9663
http://www.wikidata.org/entity/Q930471,1045-6295
http://www.wikidata.org/entity/Q934047,2016-6354
http://www.wikidata.org/entity/Q939416,0140-6736
http://www.wikidata.org/entity/Q939416,1474-547X
http://www.wikidata.org/entity/Q946127,2070-5107
http://www.wikidata.org/entity/Q948316,1333-9109
http://www.wikidata.org/entity/Q949117,0011-3212
http://www.wikidata.org/entity/Q959601,0939-8538
http://www.wikidata.org/entity/Q971316,1772-0613
http://www.wikidata.org/entity/Q971884,0890-7102
http://www.wikidata.org/entity/Q983209,0013-0133
http://www.wikidata.org/entity/Q983209,1468-0297
http://www.wikidata.org/entity/Q992021,0014-1798
http://www.wikidata.org/entity/Q998383,0144-4360
http://www.wikidata.org/entity/Q999138,0048-9336
http://www.wikidata.org/entity/Q1013420,0012-9658
http://www.wikidata.org/entity/Q1024959,0165-9936
http://www.wikidata.org/entity/Q5195092,0011-3212
http://www.wikidata.org/entity/Q992021,0200-0164
http://www.wikidata.org/entity/Q992021,0200-0237
http://www.wikidata.org/entity/Q998586,1026-082X
http://www.wikidata.org/entity/Q1000686,1419-8770
http://www.wikidata.org/entity/Q1001824,1588-0540
http://www.wikidata.org/entity/Q1007959,1653-3356
http://www.wikidata.org/entity/Q1013420,1939-9170
http://www.wikidata.org/entity/Q1017588,2198-5561
http://www.wikidata.org/entity/Q1020339,1860-8191
http://www.wikidata.org/entity/Q1024959,0167-2940
http://www.wikidata.org/entity/Q1027421,0191-0965
http://www.wikidata.org/entity/Q1031851,1212-4222
http://www.wikidata.org/entity/Q1034631,0008-5847
http://www.wikidata.org/entity/Q1034634,1310-7984
http://www.wikidata.org/entity/Q1036012,1867-8742
http://www.wikidata.org/entity/Q1046628,0008-7181
http://www.wikidata.org/entity/Q1050709,0948-9479
http://www.wikidata.org/entity/Q1069367,0295-5075
http://www.wikidata.org/entity/Q1069367,1286-4854
http://www.wikidata.org/entity/Q1071725,1529-2908
http://www.wikidata.org/entity/Q1071725,1529-2916
http://www.wikidata.org/entity/Q1090598,0036-3928
http://www.wikidata.org/entity/Q1091804,0886-1714
http://www.wikidata.org/entity/Q1091804,1548-9213
http://www.wikidata.org/entity/Q1091804,1548-9221
http://www.wikidata.org/entity/Q1092398,0720-020X
http://www.wikidata.org/entity/Q1105325,0002-7537
http://www.wikidata.org/entity/Q1121272,0940-3566
http://www.wikidata.org/entity/Q1122541,0176-2400
http://www.wikidata.org/entity/Q1125484,0033-4812
http://www.wikidata.org/entity/Q1127305,0888-8892
http://www.wikidata.org/entity/Q1127305,1523-1739
http://www.wikidata.org/entity/Q1129889,0029-3970
http://www.wikidata.org/entity/Q1129889,1471-6941
http://www.wikidata.org/entity/Q1130158,0864-0424
http://www.wikidata.org/entity/Q1134747,0199-2864
http://www.wikidata.org/entity/Q1135130,0894-5365
http://www.wikidata.org/entity/Q1135577,0015-7120
http://www.wikidata.org/entity/Q1140774,0035-5410
http://www.wikidata.org/entity/Q1143675,0362-8930
http://www.wikidata.org/entity/Q1146531,0027-8424
http://www.wikidata.org/entity/Q1146531,1091-6490
http://www.wikidata.org/entity/Q1162196,0025-0279
http://www.wikidata.org/entity/Q1162196,1588-2799
http://www.wikidata.org/entity/Q1167333,1434-0550
http://www.wikidata.org/entity/Q1168981,0018-2974
http://www.wikidata.org/entity/Q1169702,0460-5047
http://www.wikidata.org/entity/Q1169777,0949-0345
http://www.wikidata.org/entity/Q1170982,0721-2399
http://www.wikidata.org/entity/Q1172507,0173-7767
http://www.wikidata.org/entity/Q1179914,1871-7837
http://www.wikidata.org/entity/Q1184850,0024-9262
http://www.wikidata.org/entity/Q1195809,1025-1189
http://www.wikidata.org/entity/Q1196991,0935-9850
http://www.wikidata.org/entity/Q1198041,0043-4418
http://www.wikidata.org/entity/Q1204385,0012-0936
http://www.wikidata.org/entity/Q1204712,0012-1096
http://www.wikidata.org/entity/Q1211271,1613-6292
http://www.wikidata.org/entity/Q1211806,0007-5876
http://www.wikidata.org/entity/Q1213874,0949-8664
http://www.wikidata.org/entity/Q1216654,1424-7518
http://www.wikidata.org/entity/Q1219990,0029-859X
http://www.wikidata.org/entity/Q1229252,1618-2480
http://www.wikidata.org/entity/Q1234785,0022-6416
http://www.wikidata.org/entity/Q1234777,1863-6330
http://www.wikidata.org/entity/Q1246684,0930-3286
http://www.wikidata.org/entity/Q1250962,0033-3042
http://www.wikidata.org/entity/Q1251128,0022-538X
http://www.wikidata.org/entity/Q1251128,1070-6321
http://www.wikidata.org/entity/Q1251128,1098-5514
http://www.wikidata.org/entity/Q1253844,1044-789X
http://www.wikidata.org/entity/Q1261313,0176-8832
http://www.wikidata.org/entity/Q1265392,0018-2966
http://www.wikidata.org/entity/Q1266813,0027-8939
http://www.wikidata.org/entity/Q1275313,1420-2239
http://www.wikidata.org/entity/Q1277520,0963-9462
http://www.wikidata.org/entity/Q1277520,1468-0254
http://www.wikidata.org/entity/Q1281282,0350-4662
http://www.wikidata.org/entity/Q1284865,0943-8645
http://www.wikidata.org/entity/Q1287670,0344-9092
http://www.wikidata.org/entity/Q1303839,1024-1922
http://www.wikidata.org/entity/Q1304494,0027-4054
http://www.wikidata.org/entity/Q1306430,1430-5828
http://www.wikidata.org/entity/Q1307669,0013-2659
http://www.wikidata.org/entity/Q1308056,1421-864X
http://www.wikidata.org/entity/Q1314550,1618-7199
http://www.wikidata.org/entity/Q1315123,0935-879X
http://www.wikidata.org/entity/Q1317585,0238-7220
http://www.wikidata.org/entity/Q1319993,1616-4555
http://www.wikidata.org/entity/Q1321858,1424-3997
http://www.wikidata.org/entity/Q1321858,1424-7860
http://www.wikidata.org/entity/Q1323757,0342-2372
http://www.wikidata.org/entity/Q1324688,1768-3076
http://www.wikidata.org/entity/Q1331616,1421-7090
http://www.wikidata.org/entity/Q1334060,1435-2028
http://www.wikidata.org/entity/Q1345039,0250-4413
http://www.wikidata.org/entity/Q1345887,0376-8929
http://www.wikidata.org/entity/Q1345904,0091-6765
http://www.wikidata.org/entity/Q1368412,0014-0759
http://www.wikidata.org/entity/Q1375214,0014-2492
http://www.wikidata.org/entity/Q72466,0007-0912
http://www.wikidata.org/entity/Q72469,0749-8047
http://www.wikidata.org/entity/Q72466,1471-6771
http://www.wikidata.org/entity/Q72469,1536-5409
http://www.wikidata.org/entity/Q92550,0146-9339
http://www.wikidata.org/entity/Q113666,1387-2532
http://www.wikidata.org/entity/Q113666,1573-7454
http://www.wikidata.org/entity/Q114240,0076-1648
http://www.wikidata.org/entity/Q127755,0886-9383
http://www.wikidata.org/entity/Q127755,1099-128X
http://www.wikidata.org/entity/Q127858,0959-6518
http://www.wikidata.org/entity/Q127929,0960-085X
http://www.wikidata.org/entity/Q127858,2041-3041
http://www.wikidata.org/entity/Q127929,1476-9344
http://www.wikidata.org/entity/Q136245,0722-4400
http://www.wikidata.org/entity/Q136245,0949-0205
http://www.wikidata.org/entity/Q144949,1065-2698
http://www.wikidata.org/entity/Q150820,0032-1478
http://www.wikidata.org/entity/Q152789,1070-9835
http://www.wikidata.org/entity/Q165583,1554-8929
http://www.wikidata.org/entity/Q165583,1554-8937
http://www.wikidata.org/entity/Q176055,1121-3124
http://www.wikidata.org/entity/Q185893,1013-8838
http://www.wikidata.org/entity/Q186622,0067-5792
http://www.wikidata.org/entity/Q186616,0323-4045
http://www.wikidata.org/entity/Q186625,0083-5609
http://www.wikidata.org/entity/Q186636,0084-5299
http://www.wikidata.org/entity/Q186636,1613-1150
http://www.wikidata.org/entity/Q186664,1865-9217
http://www.wikidata.org/entity/Q186742,0721-0752
http://www.wikidata.org/entity/Q186776,0044-2313
http://www.wikidata.org/entity/Q186764,0342-6971
